1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,70764LLMNXHWY40,110000572675,SHINTECH PLAQUEMINE PLANT,26270 HWY 405,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.259400,-91.173700,NAD 83.00,C-K TECH INC,65095390,C-K TECH INC,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323222269666,"1,1,1,2-Tetrachloroethane",NO,630206,630-20-6,65102,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,649705.560,0.000,0.000,0.000,0.000,0.000,649705.560,,PRODUCTION,1.040
2023,71247STNHDMILLS,110070835133,WESTROCK CP LLC,100 MILL ST,HODGE,JACKSON PARISH,LA,71247,,,32.276643,-92.727371,NAD 83.00,WESTROCK CO,81092578,WESTROCK CO,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1323221948185,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,6.510,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.470,0.000,10.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.370,10.480,0.000,0.000,10.110,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.480,,PRODUCTION,1.030
2023,70765GRGGLHIGHW,110000613747,WESTLAKE CHEMICALS & VINYLS LLC,26100 HWY 405 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.262255,-91.185837,NAD 83.00,WESTLAKE CHEMICAL CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,221112,325180,325110,,,1323222060814,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,62012.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62012.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62012.000,0.000,0.000,62012.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62012.000,,PRODUCTION,1.030
2023,70079SHLLL1205R,110013831201,SHELL NORCO CHEMICAL PLANT,15536 RIVER RD,NORCO,ST. CHARLES PARISH,LA,70079,,,30.000964,-90.403863,NAD 83.00,SHELL OIL CO,NA,SHELL PETROLEUM INC,,,SHELL PLC,NO,324,Petroleum,,,,,,,324110,,,,,,1323222017067,Ethylbenzene,NO,100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,3700.410,901.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4602.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49786.000,0.000,0.000,49786.000,0.000,49786.000,4602.190,0.000,0.000,4602.190,0.000,0.000,0.000,0.000,2466132.000,0.000,996.000,49786.000,2521516.190,,ACTIVITY,0.750
2023,70510GLFCS220JA,110000449293,GULF COAST CHEMICAL LLC,220 JACQULYN ST,ABBEVILLE,VERMILION PARISH,LA,70510,,,29.956523,-92.140528,NAD 83.00,GULF COAST COS INC.,17123449,GULF COAST COS INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221745490,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,,PRODUCTION,1.610
2023,70037CHVRNHIGHW,110000575244,CHEVRON ORONITE CO LLC - OAK POINT PLANT,10285 HIGHWAY 23,BELLE CHASSE,PLAQUEMINES PARISH,LA,70037,,,29.808250,-90.010000,NAD 83.00,CHEVRON CORP,1382555,CHEVRON CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1323222078178,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,106.810,257.010,10.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,373.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122615.250,0.000,0.000,0.000,0.000,0.000,0.000,122615.250,0.000,0.000,0.000,0.000,0.000,0.000,33588.370,0.000,33588.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,156203.620,122989.150,0.000,0.000,373.900,122581.940,0.000,0.000,33588.370,0.000,0.000,2179.960,0.000,158724.170,33.310,ACTIVITY,0.870
2023,7050WHLLBR7WPNT,110045544050,HALLIBURTON LAFAYETTE MANUFACTURING,700 W PONT DES MOUTON RD,LAFAYETTE,LAFAYETTE PARISH,LA,70507,,,30.274481,-92.036999,NAD 83.00,HALLIBURTON ENERGY SERVICES INC,964409007,HALLIBURTON ENERGY SERVICES INC,NA,,NA,NO,333,Machinery,,,,,,,333132,,,,,,1323221654609,Manganese,NO,7439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,2.000,0.000,116.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12047.000,0.000,0.000,0.000,12047.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12047.000,118.000,0.000,0.000,118.000,0.000,0.000,0.000,0.000,0.000,12047.000,0.000,0.000,12165.000,0.000,PRODUCTION,1.150
2023,70070MNSNTRIVER,110015670521,BAYER CROPSCIENCE LP,12501 RIVER RD,LULING,ST. CHARLES PARISH,LA,70070,,,29.924440,-90.352217,NAD 83.00,BAYER US HOLDING LP,117798237,BAYER US HOLDING LP,BAYER AG,315034629,BAYER AG,NO,325,Chemicals,,,,,,,325320,325180,325199,,,,1323222322428,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241,0.000,0.000,0.241,0.000,0.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241,0.241,,PRODUCTION,0.900
2023,7076WDXCPL21255,110046122735,TSRC SPECIALTY MATERIALS LLC,21255 LA HWY 1,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.317014,-91.243777,NAD 83.00,NA,,NA,TSRC,NA,TSRC,NO,325,Chemicals,,,,,,,325211,,,,,,1323222264273,Isoprene,NO,78795,78-79-5,7328,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1200.000,14000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31000.000,0.000,0.000,31000.000,2090.000,0.000,2090.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33090.000,15200.000,0.000,0.000,15200.000,0.000,0.000,0.000,2090.000,0.000,31000.000,2700000.000,0.000,2748290.000,,PRODUCTION,0.990
2023,70051NLCCHRIVER,110007015871,NALCO CO,3599 HIGHWAY 44,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,,,30.048591,-90.630941,NAD 83.00,ECOLAB INC,6154611,ECOLAB INC,NA,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1323221637200,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,19.100,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.800,0.000,0.000,0.000,0.000,7.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.800,27.800,0.000,0.000,20.000,0.000,7.800,0.000,0.000,0.000,0.000,960.000,0.000,987.800,,PRODUCTION,1.100
2023,7103WSLGGS63UNI,110000545009,SLIGO GAS PLANT,630 UNION TEXAS ROAD,HAUGHTON,BOSSIER PARISH,LA,71037,,,32.512954,-93.526884,NAD 83.00,ENERGY TRANSFER PARTNERS LP,610792264,ENERGY TRANSFER LP,NA,,NA,NO,211,Natural Gas Processing,,,,,,,211130,,,,,,1323221733886,Cyclohexane,NO,110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,109.000,130.000,0.000,0.000,0.000,266.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,505.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,266.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,266.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,266.000,771.000,0.000,0.000,505.000,0.000,266.000,0.000,0.000,0.000,0.000,1056.000,0.000,1827.000,,PRODUCTION,1.640
2023,70094MRCNC10800,110049249075,CORNERSTONE CHEMICAL CO,10800 RIVER RD,WESTWEGO,JEFFERSON PARISH,LA,70094,,,29.958889,-90.270472,NAD 83.00,CSTN HOLDINGS INC,967512810,CSTN HOLDINGS INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325311,325211,325180,,,1323222240780,Propylene,NO,115071,115-07-1,29009,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4081.000,90568.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94649.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94649.000,0.000,0.000,94649.000,0.000,0.000,5357076.000,0.000,0.000,0.000,50648.000,0.000,5502373.000,,PRODUCTION,0.880
2023,70507LCNTRPONTD,110000449266,BALMAR LLC,616 W PONT DES MOUTON RD,LAFAYETTE,LAFAYETTE PARISH,LA,70507,,,30.275200,-92.036231,NAD 83.00,NA,,NA,NA,,NA,NO,324,Petroleum,,,,,,,324191,,,,,,1323221676556,Ethylene glycol,NO,107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,7007WPNKTR46HIG,110070514868,MT. AIRY TERMINAL LLC,4006 HIGHWAY 44,MOUNT AIRY,ST. JOHN THE BAPTIST PARISH,LA,70076,,,30.053906,-90.643330,NAD 83.00,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1323221794757,"Benzo[g,h,i]perylene",NO,191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.300,0.000,0.000,0.200,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.400,,PRODUCTION,1.410
2023,71292MNVLL1031J,110017782568,GRAPHIC PACKAGING INTERNATIONAL LLC,1000 JONESBORO RD,WEST MONROE,OUACHITA PARISH,LA,71292,,,32.483198,-92.152243,NAD 83.00,GRAPHIC PACKAGING HOLDING CO,943786657,GRAPHIC PACKAGING HOLDING CO,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1323221920527,Catechol,NO,120809,120-80-9,31427,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,57.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.000,0.000,130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.000,0.000,0.000,130.000,0.000,0.000,0.000,0.000,0.000,0.000,509000.000,0.000,509130.000,,ACTIVITY,0.950
2023,70765THDWCHIGHW,110001244724,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,21255 LA HWY 1 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.320903,-91.239015,NAD 83.00,DOW INC,1381581,DOW INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325211,325998,,,,1323221935075,Ethylbenzene,NO,100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,213.000,39.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,633.000,0.000,633.000,0.000,0.000,42.000,0.000,0.000,0.000,42.000,0.000,675.000,252.000,0.000,0.000,252.000,0.000,0.000,0.000,633.000,0.000,0.000,3.000,42.000,930.000,,PRODUCTION,0.930
2023,7073WMLTCH34523,110070501149,MULTI-CHEM GROUP GEISMAR LA FACILITY,34523 TERMINAL CT.,GEISMAR,ASCENSION PARISH,LA,70734,,,30.229330,-91.025030,NAD 83.00,HALLIBURTON ENERGY SERVICES INC,43296920,HALLIBURTON ENERGY SERVICES INC,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1323221758283,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,70663WSTLK900HA,110043973509,WESTLAKE PETROCHEMICALS ETHYLENE,900 E HIGHWAY 108,SULPHUR,CALCASIEU PARISH,LA,70665,,,30.177000,-93.357000,NAD 83.00,WESTLAKE CHEMICAL CORP,608366308,WESTLAKE CORP,,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1323222058416,Ethylene,NO,74851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2.890,3992.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3995.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3995.010,0.000,0.000,3995.010,0.000,0.000,71480.510,0.000,0.000,0.000,6639.600,0.000,82115.120,,PRODUCTION,1.250
2023,7101WDCRBN21RED,110040089604,ARQ SOLUTIONS (RED RIVER) LLC,201 RED RIVER MINE RD,COUSHATTA,RED RIVER PARISH,LA,71019,,,32.005405,-93.387829,NAD 83.00,ARQ SOLUTIONS (RED RIVER) LLC,833125011,ARQ SOLUTIONS (RED RIVER) LLC,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1323222340162,Ethylene,NO,74851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,418.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418.000,0.000,0.000,418.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418.000,,ACTIVITY,0.840
2023,71292MNVLL1031J,110017782568,GRAPHIC PACKAGING INTERNATIONAL LLC,1000 JONESBORO RD,WEST MONROE,OUACHITA PARISH,LA,71292,,,32.483198,-92.152243,NAD 83.00,GRAPHIC PACKAGING HOLDING CO,943786657,GRAPHIC PACKAGING HOLDING CO,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1323221921190,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0.000,0.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,0.000,0.000,0.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,,ACTIVITY,0.950
2023,7111WHLLBR472IN,110071284317,HALLIBURTON BOSSIER CITY FIELD CAMP,4720 INDUSTRIAL EXT,BOSSIER CITY,BOSSIER PARISH,LA,71112,,,32.528415,-93.666502,NAD 83.00,HALLIBURTON ENERGY SERVICES INC,43296920,HALLIBURTON ENERGY SERVICES INC,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1323221784200,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,676.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,679.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,55.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.000,691.000,0.000,0.000,679.000,0.000,12.000,0.000,55.000,0.000,0.000,0.000,0.000,746.000,0.000,PRODUCTION,0.750
2023,70518DPSTH228MI,110000918071,DEEP SOUTH CHEMICAL INC,229 MILLSTONE RD,BROUSSARD,LAFAYETTE PARISH,LA,70518,,,30.135620,-91.941720,NAD 83.00,NA,,DEEP SOUTH CHEMICAL INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221808330,Methanol,NO,67561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,110.000,510.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,620.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,660.000,0.000,0.000,620.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,660.000,,PRODUCTION,1.900
2023,70765GRGGLHIGHW,110000613747,WESTLAKE CHEMICALS & VINYLS LLC,26100 HWY 405 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.262255,-91.185837,NAD 83.00,WESTLAKE CHEMICAL CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,221112,325180,325110,,,1323222060826,Pentachlorobenzene,NO,608935,608-93-5,59261,NO,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,534.000,0.000,534.000,,PRODUCTION,1.250
